Open Date;Close Date;Symbol;Action;Units/Lots;SL;TP;Open Price;Close Price;Pips;Gain;Duration (DD:HH:MM:SS);Profitable(%);Profitable(time duration);Drawdown;Risk:Reward;Max(pips);Max(EUR);Min(pips);Min(EUR);Entry Accuracy(%);Exit Accuracy(%);ProfitMissed(pips);ProfitMissed(EUR)
08/28/2012 21:00;08/29/2012 03:00;GBPUSD;Buy;70;157024;158724;158224;158239;15;4;00:06:00:03;;;;;;;;;;;;
08/28/2012 08:45;08/28/2012 17:00;AUDUSD;Sell;50;105148;102948;103648;103686;-38;-16;00:08:14:59;;;;;;;;;;;;
08/27/2012 02:00;08/27/2012 03:00;USDCHF;Buy;70;94736;96106;95936;96033;97;48;00:01:00:00;;;;;;;;;;;;
08/24/2012 17:00;08/27/2012 00:45;USDJPY;Sell;70;7985700;7828700;7855700;7869500;-138;-92;02:07:45:12;;;;;;;;;;;;
08/24/2012 05:00;08/24/2012 07:45;USDJPY;Sell;70;7991200;7834200;7861200;7855500;57;33;00:02:45:03;;;;;;;;;;;;
08/24/2012 02:00;08/24/2012 04:30;USDCHF;Sell;70;96818;95448;95618;95593;25;10;00:02:30:01;;;;;;;;;;;;
08/23/2012 23:00;08/24/2012 01:15;USDCHF;Sell;70;96812;95442;95612;95561;51;23;00:02:15:00;;;;;;;;;;;;
08/23/2012 13:30;08/23/2012 17:45;GBPUSD;Buy;70;157476;159176;158676;158856;180;88;00:04:15:10;;;;;;;;;;;;
08/23/2012 10:45;08/23/2012 16:45;USDJPY;Sell;70;7989100;7832100;7859100;7859800;-7;-8;00:06:00:04;;;;;;;;;;;;
08/23/2012 09:00;08/23/2012 09:58;USDCHF;Sell;70;95813;95643;95813;95643;170;88;00:00:58:39;;;;;;;;;;;;
08/23/2012 09:15;08/23/2012 09:58;EURUSD;Buy;70;125351;125601;125341;125548;207;104;00:00:42:59;;;;;;;;;;;;
08/22/2012 14:30;08/22/2012 15:15;GBPUSD;Buy;70;156632;158332;157832;158009;177;90;00:00:44:58;;;;;;;;;;;;
08/22/2012 02:15;08/22/2012 11:30;USDCHF;Sell;70;97551;96181;96351;96296;55;27;00:09:15:00;;;;;;;;;;;;
08/22/2012 05:15;08/22/2012 07:45;EURUSD;Buy;70;123456;124916;124656;124660;4;-1;00:02:30:00;;;;;;;;;;;;
08/21/2012 21:45;08/22/2012 00:15;GBPUSD;Buy;70;156586;158286;157786;157863;77;38;00:02:30:02;;;;;;;;;;;;
08/21/2012 22:00;08/22/2012 00:15;EURUSD;Buy;60;123468;124928;124668;124730;62;25;00:02:15:00;;;;;;;;;;;;
08/21/2012 21:45;08/22/2012 00:15;EURUSD;Buy;70;124348;124978;124678;124730;52;24;00:02:29:59;;;;;;;;;;;;
08/21/2012 22:00;08/22/2012 00:06;USDCHF;Sell;70;97537;96167;96337;96294;43;19;00:02:05:56;;;;;;;;;;;;
08/17/2012 20:30;08/20/2012 02:45;USDCHF;Buy;70;96277;97647;97477;97407;-70;-42;02:06:14:59;;;;;;;;;;;;
08/17/2012 06:15;08/17/2012 09:15;USDCHF;Sell;70;98477;97107;97277;97180;97;50;00:03:00:00;;;;;;;;;;;;
08/16/2012 22:45;08/17/2012 02:45;EURUSD;Buy;70;123263;123893;123593;123600;7;0;00:03:59:38;;;;;;;;;;;;
08/16/2012 23:00;08/17/2012 02:45;USDCHF;Sell;70;98403;97033;97203;97173;30;12;00:03:45:00;;;;;;;;;;;;
08/16/2012 22:45;08/17/2012 02:30;EURUSD;Buy;70;122392;123852;123592;123590;-2;-5;00:03:44:38;;;;;;;;;;;;
08/16/2012 10:15;08/16/2012 13:30;USDJPY;Buy;70;7789700;7946700;7919700;7922400;27;15;00:03:15:15;;;;;;;;;;;;
08/13/2012 18:45;08/14/2012 03:45;USDCHF;Sell;70;98518;97148;97318;97341;-23;-17;00:08:59:58;;;;;;;;;;;;
08/13/2012 03:00;08/13/2012 05:45;GBPUSD;Buy;70;155468;157168;156668;156814;146;76;00:02:44:58;;;;;;;;;;;;
08/10/2012 22:45;08/13/2012 00:15;USDJPY;Sell;70;7957500;7800500;7827500;7824700;28;15;02:01:30:22;;;;;;;;;;;;
08/09/2012 21:45;08/10/2012 02:45;USDCHF;Buy;70;96512;97882;97712;97673;-39;-25;00:05:00:21;;;;;;;;;;;;
08/08/2012 23:45;08/09/2012 07:45;USDCHF;Buy;70;95970;97340;97170;97058;-112;-64;00:08:00:00;;;;;;;;;;;;
08/08/2012 10:45;08/09/2012 01:57;NZDUSD;Sell;40;82699;80899;81399;81175;224;61;00:15:12:03;;;;;;;;;;;;
08/08/2012 14:45;08/08/2012 18:00;USDJPY;Sell;70;7966000;7809000;7836000;7836100;-1;-4;00:03:15:01;;;;;;;;;;;;
08/07/2012 17:30;08/08/2012 05:30;GBPUSD;Buy;70;155252;156952;156452;156188;-264;-144;00:11:59:58;;;;;;;;;;;;
08/07/2012 21:45;08/08/2012 02:00;USDJPY;Buy;70;7736600;7893600;7866600;7864900;-17;-15;00:04:15:03;;;;;;;;;;;;
08/07/2012 08:15;08/07/2012 10:15;USDCHF;Sell;70;98166;96796;96966;96893;73;37;00:02:00:00;;;;;;;;;;;;
08/07/2012 02:30;08/07/2012 04:30;USDCHF;Sell;70;98169;96799;96969;96902;67;34;00:02:00:00;;;;;;;;;;;;
08/06/2012 23:15;08/06/2012 23:30;USDCHF;Sell;70;98127;96757;96927;96899;28;12;00:00:15:01;;;;;;;;;;;;
08/06/2012 21:00;08/06/2012 22:30;USDCHF;Sell;70;98093;96723;96893;96804;89;46;00:01:30:01;;;;;;;;;;;;
08/06/2012 07:15;08/06/2012 15:00;USDCHF;Sell;70;98220;96850;97020;97009;11;3;00:07:44:58;;;;;;;;;;;;
08/06/2012 10:15;08/06/2012 12:15;EURUSD;Buy;70;122528;123988;123728;123767;39;18;00:02:00:01;;;;;;;;;;;;
08/06/2012 07:15;08/06/2012 10:23;EURUSD;Buy;70;123578;124208;123908;123578;-330;-179;00:03:08:13;;;;;;;;;;;;
08/03/2012 22:30;08/03/2012 23:45;USDJPY;Buy;70;7727300;7884300;7857300;7860900;36;21;00:01:14:57;;;;;;;;;;;;
08/03/2012 21:15;08/03/2012 23:00;EURUSD;Buy;70;123363;123993;123693;123803;110;55;00:01:44:58;;;;;;;;;;;;
08/03/2012 08:15;08/03/2012 16:52;USDCHF;Buy;70;97456;98826;98656;97454;-1202;-625;00:08:37:53;;;;;;;;;;;;
08/02/2012 21:45;08/03/2012 03:15;GBPUSD;Sell;70;156353;154653;155153;155103;50;22;00:05:30:00;;;;;;;;;;;;
08/02/2012 23:15;08/03/2012 02:00;EURUSD;Sell;70;123024;121564;121824;121775;49;22;00:02:45:01;;;;;;;;;;;;
08/02/2012 21:15;08/03/2012 02:00;USDCHF;Buy;70;97537;98907;98737;98652;-85;-47;00:04:45:03;;;;;;;;;;;;
08/02/2012 23:15;08/03/2012 02:00;EURUSD;Sell;70;122155;121525;121825;121773;52;24;00:02:45:00;;;;;;;;;;;;
08/02/2012 23:15;08/03/2012 01:10;AUDUSD;Sell;40;106108;103908;104608;104524;84;19;00:01:55:02;;;;;;;;;;;;
08/02/2012 06:30;08/02/2012 10:45;GBPUSD;Sell;70;156680;154980;155480;155395;85;40;00:04:15:01;;;;;;;;;;;;
08/02/2012 01:30;08/02/2012 03:15;EURUSD;Sell;70;123536;122076;122336;122259;77;36;00:01:44:58;;;;;;;;;;;;
08/02/2012 01:30;08/02/2012 03:15;EURUSD;Sell;70;122666;122036;122336;122256;80;38;00:01:44:59;;;;;;;;;;;;
08/02/2012 01:45;08/02/2012 03:15;USDCHF;Buy;70;97017;98387;98217;98256;39;17;00:01:29:57;;;;;;;;;;;;
08/01/2012 20:15;08/01/2012 21:13;GBPUSD;Sell;70;157335;155635;156135;155890;245;124;00:00:58:55;;;;;;;;;;;;
07/31/2012 09:15;07/31/2012 12:08;AUDUSD;Buy;50;103625;105825;105125;105215;90;31;00:02:52:59;;;;;;;;;;;;
07/27/2012 21:00;07/30/2012 08:30;USDCHF;Sell;70;98665;97295;97465;97703;-238;-130;02:11:30:00;;;;;;;;;;;;
07/30/2012 03:00;07/30/2012 07:15;GBPUSD;Buy;70;156067;157767;157267;157239;-28;-18;00:04:15:04;;;;;;;;;;;;
07/30/2012 03:05;07/30/2012 06:34;AUDUSD;Buy;40;103137;105337;104637;104737;100;28;00:03:28:37;;;;;;;;;;;;
07/27/2012 21:00;07/30/2012 02:45;EURUSD;Buy;70;122026;123486;123226;123093;-133;-72;02:05:45:05;;;;;;;;;;;;
07/27/2012 20:15;07/27/2012 20:25;USDCHF;Sell;70;98403;97033;97203;97080;123;62;00:00:10:20;;;;;;;;;;;;
07/27/2012 15:45;07/27/2012 16:20;GBPUSD;Buy;70;157076;157556;157056;157299;243;123;00:00:34:58;;;;;;;;;;;;
07/27/2012 10:45;07/27/2012 13:58;USDCHF;Sell;70;97783;97613;97783;97607;176;91;00:03:13:08;;;;;;;;;;;;
07/27/2012 10:45;07/27/2012 12:45;EURUSD;Buy;70;122824;123074;122814;122904;90;44;00:01:59:57;;;;;;;;;;;;
07/27/2012 10:45;07/27/2012 11:51;EURUSD;Buy;70;122485;123115;122815;122482;-333;-177;00:01:06:33;;;;;;;;;;;;
07/27/2012 01:45;07/27/2012 07:46;NZDUSD;Buy;50;78736;80536;80036;80237;201;73;00:06:01:33;;;;;;;;;;;;
07/27/2012 03:00;07/27/2012 05:30;USDCHF;Sell;70;99013;97643;97813;97806;7;0;00:02:30:01;;;;;;;;;;;;
07/27/2012 02:30;07/27/2012 05:00;AUDUSD;Buy;40;102400;104600;103900;103989;89;25;00:02:30:00;;;;;;;;;;;;
07/26/2012 19:00;07/26/2012 22:45;USDCHF;Sell;70;98994;97624;97794;97704;90;45;00:03:45:04;;;;;;;;;;;;
07/26/2012 19:00;07/26/2012 22:45;EURUSD;Buy;70;122472;123102;122802;122921;119;60;00:03:44:58;;;;;;;;;;;;
07/26/2012 19:45;07/26/2012 22:00;GBPUSD;Buy;70;155567;157267;156767;156902;135;69;00:02:14:58;;;;;;;;;;;;
07/26/2012 19:45;07/26/2012 21:00;EURUSD;Buy;70;122793;123043;122783;122793;10;2;00:01:15:44;;;;;;;;;;;;
07/26/2012 18:30;07/26/2012 20:28;AUDUSD;Buy;40;102399;104599;103899;103986;87;25;00:01:57:59;;;;;;;;;;;;
07/26/2012 19:05;07/26/2012 19:43;EURUSD;Buy;70;122800;123050;122790;122800;10;2;00:00:38:06;;;;;;;;;;;;
07/25/2012 06:30;07/26/2012 13:30;NZDUSD;Sell;40;79592;77792;78292;79598;-1306;-395;01:07:00:27;0;0s;1580;15873;0;;-1580;;0;173;-13060;
07/26/2012 03:15;07/26/2012 06:00;USDCHF;Sell;70;100188;98818;98988;98918;70;34;00:02:45:07;;;;;;;;;;;;
07/25/2012 06:30;07/25/2012 08:15;AUDUSD;Sell;40;103852;101652;102352;102268;84;23;00:01:45:33;;;;;;;;;;;;
07/24/2012 22:00;07/25/2012 01:15;EURUSD;Sell;70;121818;120358;120618;120567;51;24;00:03:15:00;;;;;;;;;;;;
07/24/2012 22:30;07/25/2012 01:15;USDCHF;Buy;70;98367;99737;99567;99617;50;24;00:02:45:01;;;;;;;;;;;;
07/24/2012 22:00;07/25/2012 01:15;EURUSD;Sell;70;120950;120320;120620;120560;60;29;00:03:14:58;;;;;;;;;;;;
07/24/2012 23:30;07/24/2012 23:35;AUDUSD;Sell;40;102433;101743;102443;102293;150;44;00:00:04:59;;;;;;;;;;;;
07/24/2012 22:30;07/24/2012 23:15;USDJPY;Sell;60;7950400;7793400;7820400;7816800;36;18;00:00:44:55;;;;;;;;;;;;
07/24/2012 14:15;07/24/2012 18:00;GBPUSD;Sell;70;156357;154657;155157;155271;-114;-64;00:03:44:57;;;;;;;;;;;;
07/24/2012 03:00;07/24/2012 06:15;USDCHF;Buy;70;97864;99234;99064;99069;5;-1;00:03:15:09;;;;;;;;;;;;
07/24/2012 03:15;07/24/2012 05:15;GBPUSD;Sell;70;156429;154729;155229;155123;106;53;00:01:59:56;;;;;;;;;;;;
07/23/2012 22:45;07/24/2012 00:29;GBPUSD;Sell;70;156494;154794;155294;155114;180;93;00:01:44:07;;;;;;;;;;;;
07/23/2012 18:00;07/24/2012 00:15;USDCHF;Buy;70;97918;99288;99118;99078;-40;-25;00:06:14:59;;;;;;;;;;;;
07/23/2012 22:30;07/23/2012 23:52;AUDUSD;Sell;40;104318;102118;102818;102732;86;24;00:01:22:45;;;;;;;;;;;;
07/23/2012 13:45;07/23/2012 22:30;USDJPY;Sell;70;7946600;7789600;7816600;7840800;-242;-166;00:08:45:00;;;;;;;;;;;;
07/23/2012 17:45;07/23/2012 21:45;EURUSD;Sell;70;122283;120823;121083;121222;-139;-76;00:03:59:55;;;;;;;;;;;;
07/23/2012 17:45;07/23/2012 19:52;EURUSD;Sell;70;121426;120796;121096;121437;-341;-178;00:02:07:12;;;;;;;;;;;;
07/23/2012 13:30;07/23/2012 15:05;EURUSD;Sell;70;121193;120943;121203;121060;143;71;00:01:35:26;;;;;;;;;;;;
07/23/2012 13:30;07/23/2012 15:05;USDCHF;Buy;70;97890;99260;99090;99202;112;55;00:01:34:59;;;;;;;;;;;;
07/23/2012 03:45;07/23/2012 05:28;USDCHF;Buy;70;97793;99163;98993;99108;115;57;00:01:42:58;;;;;;;;;;;;
07/19/2012 12:30;07/19/2012 13:45;USDJPY;Sell;70;7994500;7837500;7864500;7856200;83;51;00:01:14:58;;;;;;;;;;;;
07/12/2012 18:30;07/19/2012 10:19;NZDUSD;Sell;50;80258;78458;78958;80260;-1302;-478;06:15:49:50;0;0s;1479;14925;0;;-1479;;0;120;-13020;
07/18/2012 06:45;07/18/2012 10:00;USDCHF;Sell;70;98944;97574;97744;97760;-16;-11;00:03:14:56;;;;;;;;;;;;
07/17/2012 14:00;07/17/2012 20:15;USDCHF;Sell;70;99012;97642;97812;98068;-256;-131;00:06:15:08;;;;;;;;;;;;
07/17/2012 14:00;07/17/2012 20:15;EURUSD;Buy;70;121595;123055;122795;122490;-305;-150;00:06:15:05;;;;;;;;;;;;
07/17/2012 12:30;07/17/2012 19:30;AUDUSD;Buy;50;101339;103539;102839;102899;60;18;00:07:00:01;;;;;;;;;;;;
07/17/2012 11:30;07/17/2012 11:37;GBPUSD;Buy;70;156155;156635;156135;156342;207;97;00:00:07:00;;;;;;;;;;;;
07/17/2012 08:15;07/17/2012 10:30;USDCHF;Sell;70;98919;97549;97719;97645;74;34;00:02:14:42;;;;;;;;;;;;
07/17/2012 10:00;07/17/2012 10:13;GBPUSD;Buy;70;156453;156933;156433;156652;219;104;00:00:13:02;;;;;;;;;;;;
07/17/2012 00:45;07/17/2012 03:15;USDCHF;Sell;70;99075;97705;97875;97836;39;17;00:02:29:48;;;;;;;;;;;;
07/16/2012 19:30;07/17/2012 02:00;USDJPY;Sell;70;8012400;7855400;7882400;7882000;4;-1;00:06:30:00;;;;;;;;;;;;
07/16/2012 05:15;07/16/2012 06:26;AUDUSD;Buy;40;100650;102850;102150;102239;89;23;00:01:11:01;;;;;;;;;;;;
07/16/2012 03:45;07/16/2012 06:15;USDCHF;Sell;70;99339;97969;98139;98109;30;12;00:02:29:55;;;;;;;;;;;;
07/16/2012 02:45;07/16/2012 06:15;EURUSD;Buy;70;121274;122734;122474;122422;-52;-29;00:03:29:56;;;;;;;;;;;;
07/12/2012 22:30;07/13/2012 02:30;AUDUSD;Sell;40;102906;100706;101406;101299;107;25;00:03:59:58;;;;;;;;;;;;
07/12/2012 22:00;07/13/2012 00:45;GBPUSD;Sell;70;155502;153802;154302;154260;42;17;00:02:45:05;;;;;;;;;;;;
07/12/2012 18:45;07/12/2012 21:15;EURUSD;Sell;70;122013;121763;122023;121861;162;78;00:02:29:58;;;;;;;;;;;;
07/12/2012 18:45;07/12/2012 21:15;USDCHF;Buy;70;97209;98579;98409;98532;123;60;00:02:29:53;;;;;;;;;;;;
07/12/2012 17:30;07/12/2012 17:48;USDCHF;Buy;70;97285;98655;98485;98598;113;55;00:00:18:02;;;;;;;;;;;;
07/12/2012 17:30;07/12/2012 17:48;EURUSD;Sell;70;121922;121672;121932;121786;146;72;00:00:18:01;;;;;;;;;;;;
07/09/2012 13:30;07/09/2012 14:17;USDCHF;Buy;70;96378;97748;97578;97691;113;56;00:00:47:00;;;;;;;;;;;;
07/09/2012 03:15;07/09/2012 11:45;EURUSD;Sell;70;123132;122502;122802;122753;49;22;00:08:29:54;;;;;;;;;;;;
07/09/2012 03:15;07/09/2012 11:15;EURUSD;Sell;70;124015;122555;122815;122784;31;13;00:07:59:56;;;;;;;;;;;;
07/09/2012 10:00;07/09/2012 11:10;USDCHF;Buy;70;97692;97862;97692;97818;126;63;00:01:10:00;;;;;;;;;;;;
07/09/2012 03:15;07/09/2012 08:00;USDCHF;Buy;70;96602;97972;97802;97755;-47;-28;00:04:45:04;;;;;;;;;;;;
07/06/2012 23:15;07/09/2012 01:00;GBPUSD;Sell;70;156106;154406;154906;154793;113;55;02:01:45:00;;;;;;;;;;;;
07/06/2012 23:56;07/09/2012 00:09;EURUSD;Sell;60;122885;122635;122895;122708;187;81;02:00:12:14;;;;;;;;;;;;
07/06/2012 22:30;07/09/2012 00:08;AUDUSD;Sell;40;103591;101391;102091;102008;83;19;02:01:38:11;;;;;;;;;;;;
07/06/2012 23:30;07/09/2012 00:05;EURUSD;Sell;60;122943;122693;122993;122693;300;134;02:00:35:33;;;;;;;;;;;;
07/06/2012 23:15;07/09/2012 00:05;USDCHF;Buy;70;96533;97903;97733;97910;177;94;02:00:50:35;;;;;;;;;;;;
07/06/2012 23:30;07/06/2012 23:55;EURUSD;Sell;60;122987;122737;122997;122856;141;62;00:00:25:03;;;;;;;;;;;;
07/06/2012 11:15;07/06/2012 14:15;USDCHF;Buy;70;95779;97149;96979;97042;63;31;00:03:00:00;;;;;;;;;;;;
07/06/2012 11:45;07/06/2012 13:04;EURUSD;Sell;70;123885;123635;123895;123755;140;72;00:01:19:49;;;;;;;;;;;;
07/05/2012 19:15;07/06/2012 02:00;EURUSD;Sell;70;124249;123619;123919;123841;78;39;00:06:44:58;;;;;;;;;;;;
07/05/2012 20:00;07/06/2012 01:30;USDCHF;Buy;60;95717;97087;96917;96969;52;22;00:05:30:04;;;;;;;;;;;;
07/05/2012 19:15;07/05/2012 23:15;GBPUSD;Sell;70;156552;154852;155352;155213;139;72;00:03:59:55;;;;;;;;;;;;
07/05/2012 19:15;07/05/2012 22:30;EURUSD;Sell;70;125121;123661;123921;123865;56;27;00:03:14:56;;;;;;;;;;;;
07/05/2012 04:30;07/05/2012 10:30;GBPUSD;Sell;70;157164;155464;155964;155928;36;16;00:06:00:01;;;;;;;;;;;;
07/05/2012 09:00;07/05/2012 10:15;USDCHF;Buy;70;94656;96026;95856;95921;65;33;00:01:15:00;;;;;;;;;;;;
07/05/2012 04:30;07/05/2012 06:30;USDCHF;Buy;60;94629;95999;95829;95907;78;35;00:01:59:59;;;;;;;;;;;;
07/05/2012 04:30;07/05/2012 06:30;EURUSD;Sell;70;125351;125101;125361;125248;113;58;00:01:59:59;;;;;;;;;;;;
07/02/2012 13:15;07/02/2012 23:15;USDCHF;Sell;70;96390;95020;95190;95433;-243;-141;00:10:00:00;;;;;;;;;;;;
07/02/2012 15:30;07/02/2012 15:48;AUDUSD;Buy;40;100955;103155;102455;102538;83;24;00:00:18:00;;;;;;;;;;;;
07/02/2012 03:15;07/02/2012 10:30;EURUSD;Buy;70;126054;126684;126384;126367;-17;-13;00:07:14:45;;;;;;;;;;;;
07/02/2012 03:30;07/02/2012 08:00;USDCHF;Sell;60;96282;94912;95082;95168;-86;-44;00:04:29:55;;;;;;;;;;;;
07/02/2012 03:15;07/02/2012 08:00;EURUSD;Buy;70;125184;126644;126384;126252;-132;-74;00:04:44:57;;;;;;;;;;;;
07/02/2012 03:16;07/02/2012 07:30;GBPUSD;Buy;70;155471;157171;156671;156624;-47;-28;00:04:13:45;;;;;;;;;;;;
06/29/2012 19:15;07/02/2012 00:34;EURUSD;Buy;70;126250;126880;126580;126709;129;65;02:05:19:50;;;;;;;;;;;;
06/29/2012 23:15;07/02/2012 00:34;USDCHF;Sell;60;94997;94827;94997;94829;168;78;02:01:19:50;;;;;;;;;;;;
06/29/2012 19:15;07/02/2012 00:34;EURUSD;Buy;70;125383;126843;126583;126708;125;64;02:05:19:45;;;;;;;;;;;;
06/29/2012 22:30;06/29/2012 23:42;GBPUSD;Buy;60;156685;157165;156665;156948;283;130;00:01:11:59;;;;;;;;;;;;
06/29/2012 20:00;06/29/2012 20:22;USDCHF;Sell;60;96151;94781;94951;94846;105;49;00:00:22:04;;;;;;;;;;;;
06/29/2012 12:15;06/29/2012 14:15;GBPUSD;Buy;70;154896;156596;156096;156214;118;62;00:01:59:59;;;;;;;;;;;;
06/29/2012 11:15;06/29/2012 12:04;USDCHF;Sell;60;96819;95449;95619;95504;115;55;00:00:49:03;;;;;;;;;;;;
06/29/2012 11:15;06/29/2012 12:04;EURUSD;Buy;60;125638;125888;125628;125786;158;73;00:00:49:00;;;;;;;;;;;;
06/29/2012 06:00;06/29/2012 11:45;USDJPY;Sell;70;8066200;7909200;7936200;7945800;-96;-71;00:05:44:41;;;;;;;;;;;;
06/28/2012 23:45;06/29/2012 09:05;GBPUSD;Sell;70;156366;154666;155166;156369;-1203;-633;00:09:20:21;;;;;;;;;;;;
06/28/2012 14:45;06/28/2012 14:52;USDCHF;Buy;70;95316;96686;96516;96628;112;58;00:00:07:57;;;;;;;;;;;;
06/27/2012 20:15;06/27/2012 21:07;USDCHF;Buy;70;95065;96435;96265;96376;111;58;00:00:52:18;;;;;;;;;;;;
06/27/2012 02:15;06/27/2012 05:58;AUDUSD;Buy;40;99068;101268;100568;100641;73;20;00:03:42:48;;;;;;;;;;;;
06/26/2012 16:30;06/26/2012 19:45;USDJPY;Sell;70;8079100;7922100;7949100;7943900;52;32;00:03:14:59;;;;;;;;;;;;
06/25/2012 21:15;06/26/2012 01:15;USDJPY;Sell;70;8096200;7939200;7966200;7961300;49;29;00:04:00:19;;;;;;;;;;;;
06/26/2012 00:09;06/26/2012 01:15;USDCHF;Buy;70;94857;96227;96057;96095;38;18;00:01:06:11;;;;;;;;;;;;
06/25/2012 07:00;06/25/2012 08:20;AUDUSD;Sell;40;101895;99695;100395;100296;99;28;00:01:19:45;;;;;;;;;;;;
06/25/2012 06:45;06/25/2012 08:15;USDCHF;Buy;70;94565;95935;95765;95857;92;48;00:01:30:01;;;;;;;;;;;;
06/22/2012 20:30;06/25/2012 00:07;USDCHF;Buy;70;94376;95746;95576;95692;116;63;02:03:36:54;;;;;;;;;;;;
06/22/2012 18:45;06/25/2012 00:05;AUDUSD;Sell;40;102081;99881;100581;100476;105;27;02:05:20:02;;;;;;;;;;;;
06/22/2012 12:15;06/22/2012 15:30;USDJPY;Buy;70;7898400;8055400;8028400;8038900;105;68;00:03:15:00;;;;;;;;;;;;
06/22/2012 13:45;06/22/2012 14:32;AUDUSD;Sell;40;100416;99726;100426;100269;157;47;00:00:46:59;;;;;;;;;;;;
06/22/2012 13:00;06/22/2012 14:30;USDCHF;Buy;70;94468;95838;95668;95780;112;61;00:01:29:59;;;;;;;;;;;;
06/22/2012 04:45;06/22/2012 09:23;AUDUSD;Sell;40;102064;99864;100564;100478;86;25;00:04:37:59;;;;;;;;;;;;
06/22/2012 02:15;06/22/2012 06:45;EURUSD;Sell;70;125847;125217;125517;125545;-28;-19;00:04:30:03;;;;;;;;;;;;
06/22/2012 04:15;06/22/2012 06:45;EURUSD;Sell;60;126799;125339;125599;125542;57;24;00:02:30:02;;;;;;;;;;;;
06/22/2012 02:15;06/22/2012 06:45;USDCHF;Buy;70;94496;95866;95696;95665;-31;-22;00:04:29:59;;;;;;;;;;;;
06/22/2012 02:15;06/22/2012 05:00;USDJPY;Buy;60;7889500;8046500;8019500;8019000;-5;-6;00:02:44:56;;;;;;;;;;;;
06/22/2012 03:45;06/22/2012 04:00;AUDUSD;Sell;40;102084;99884;100584;100491;93;27;00:00:15:03;;;;;;;;;;;;
06/21/2012 03:15;06/21/2012 04:45;USDJPY;Buy;70;7941500;7966500;7939500;7959000;195;133;00:01:30:01;;;;;;;;;;;;
06/20/2012 11:00;06/20/2012 11:38;USDCHF;Sell;70;94768;94598;94768;94595;173;99;00:00:38:05;;;;;;;;;;;;
06/20/2012 08:00;06/20/2012 10:45;USDJPY;Sell;60;8019900;7862900;7889900;7885200;47;26;00:02:45:06;;;;;;;;;;;;
06/19/2012 22:15;06/20/2012 10:00;EURUSD;Buy;70;126524;127154;126854;126920;66;33;00:11:44:59;;;;;;;;;;;;
06/20/2012 03:30;06/20/2012 08:15;AUDUSD;Buy;40;100306;102506;101806;101839;33;9;00:04:45:19;;;;;;;;;;;;
06/19/2012 22:15;06/20/2012 06:15;USDCHF;Sell;70;95868;94498;94668;94745;-77;-51;00:08:00:01;;;;;;;;;;;;
06/19/2012 23:00;06/20/2012 06:00;EURUSD;Buy;60;125637;127097;126837;126773;-64;-34;00:06:59:59;;;;;;;;;;;;
06/20/2012 02:15;06/20/2012 02:51;AUDUSD;Buy;40;100290;102490;101790;101879;89;26;00:00:36:34;;;;;;;;;;;;
06/19/2012 22:15;06/19/2012 22:45;EURUSD;Buy;60;126866;127116;126856;126864;8;1;00:00:30:04;;;;;;;;;;;;
06/19/2012 01:15;06/19/2012 08:45;USDCHF;Buy;70;94271;95641;95471;95276;-195;-119;00:07:29:53;;;;;;;;;;;;
06/18/2012 09:41;06/18/2012 16:45;GBPUSD;Buy;70;155796;157496;156996;156636;-360;-202;00:07:03:23;;;;;;;;;;;;
06/18/2012 10:45;06/18/2012 13:29;AUDUSD;Buy;40;99478;101678;100978;101058;80;23;00:02:44:00;;;;;;;;;;;;
06/18/2012 09:45;06/18/2012 10:10;USDCHF;Sell;70;95865;94495;94665;94540;125;69;00:00:25:00;;;;;;;;;;;;
06/18/2012 09:30;06/18/2012 09:35;GBPUSD;Buy;70;155787;157487;156987;157168;181;97;00:00:05:07;;;;;;;;;;;;
06/15/2012 03:45;06/15/2012 05:25;AUDUSD;Buy;40;98613;100813;100113;100206;93;28;00:01:39:51;;;;;;;;;;;;
06/15/2012 02:45;06/15/2012 05:15;USDCHF;Sell;70;96341;94971;95141;95090;51;26;00:02:30:05;;;;;;;;;;;;
06/13/2012 22:30;06/14/2012 06:30;USDCHF;Sell;70;96708;95338;95508;95571;-63;-43;00:07:59:58;;;;;;;;;;;;
06/13/2012 23:00;06/14/2012 02:45;USDJPY;Sell;60;8068400;7911400;7938400;7940000;-16;-13;00:03:45:01;;;;;;;;;;;;
06/13/2012 22:30;06/14/2012 01:30;EURUSD;Buy;70;124543;126003;125743;125755;12;2;00:03:00:02;;;;;;;;;;;;
06/11/2012 12:00;06/13/2012 12:30;USDCHF;Sell;70;96574;95204;95374;95716;-342;-202;02:00:30:00;;;;;;;;;;;;
06/13/2012 01:15;06/13/2012 09:15;GBPUSD;Buy;60;154482;156182;155682;155537;-145;-71;00:08:00:01;;;;;;;;;;;;
06/13/2012 03:45;06/13/2012 06:11;AUDUSD;Buy;40;97888;100088;99388;99468;80;23;00:02:25:58;;;;;;;;;;;;
06/12/2012 03:45;06/12/2012 11:15;AUDUSD;Sell;40;100347;98147;98847;98839;8;0;00:07:30:02;;;;;;;;;;;;
06/12/2012 03:45;06/12/2012 11:15;EURUSD;Sell;60;126037;124577;124837;124823;14;4;00:07:29:59;;;;;;;;;;;;
06/12/2012 03:45;06/12/2012 09:15;USDCHF;Buy;60;95013;96383;96213;96169;-44;-25;00:05:30:01;;;;;;;;;;;;
